"iso","year","literate_prop","wb_il_prop","sex"
688,"1996",NA,NA,"Female"
728,"1996",NA,NA,"Female"
678,"1996",NA,NA,"Female"
740,"1996",NA,NA,"Female"
703,"1996",NA,NA,"Female"
705,"1996",NA,NA,"Female"
752,"1996",NA,NA,"Female"
748,"1996",NA,NA,"Female"
534,"1996",NA,NA,"Female"
690,"1996",NA,NA,"Female"
760,"1996",NA,NA,"Female"
796,"1996",NA,NA,"Female"
148,"1996",NA,NA,"Female"
768,"1996",NA,NA,"Female"
764,"1996",NA,NA,"Female"
762,"1996",NA,NA,"Female"
795,"1996",NA,NA,"Female"
626,"1996",NA,NA,"Female"
776,"1996",98.9755477905273,1.0244522094727,"Female"
780,"1996",NA,NA,"Female"
788,"1996",NA,NA,"Female"
792,"1996",NA,NA,"Female"
798,"1996",NA,NA,"Female"
834,"1996",NA,NA,"Female"
800,"1996",NA,NA,"Female"
804,"1996",NA,NA,"Female"
858,"1996",97.2709579467773,2.7290420532227,"Female"
840,"1996",NA,NA,"Female"
860,"1996",NA,NA,"Female"
670,"1996",NA,NA,"Female"
862,"1996",NA,NA,"Female"
92,"1996",NA,NA,"Female"
850,"1996",NA,NA,"Female"
704,"1996",NA,NA,"Female"
548,"1996",NA,NA,"Female"
882,"1996",NA,NA,"Female"
887,"1996",NA,NA,"Female"
710,"1996",80.9286270141602,19.0713729858398,"Female"
894,"1996",NA,NA,"Female"
716,"1996",NA,NA,"Female"
533,"1997",NA,NA,"Female"
4,"1997",NA,NA,"Female"
24,"1997",NA,NA,"Female"
8,"1997",NA,NA,"Female"
20,"1997",NA,NA,"Female"
784,"1997",NA,NA,"Female"
32,"1997",NA,NA,"Female"
51,"1997",NA,NA,"Female"
16,"1997",NA,NA,"Female"
28,"1997",NA,NA,"Female"
36,"1997",NA,NA,"Female"
40,"1997",NA,NA,"Female"
31,"1997",NA,NA,"Female"
108,"1997",NA,NA,"Female"
56,"1997",NA,NA,"Female"
204,"1997",NA,NA,"Female"
854,"1997",NA,NA,"Female"
50,"1997",NA,NA,"Female"
100,"1997",NA,NA,"Female"
48,"1997",NA,NA,"Female"
44,"1997",NA,NA,"Female"
70,"1997",NA,NA,"Female"
112,"1997",NA,NA,"Female"
84,"1997",NA,NA,"Female"
60,"1997",NA,NA,"Female"
68,"1997",NA,NA,"Female"
76,"1997",NA,NA,"Female"
52,"1997",NA,NA,"Female"
96,"1997",NA,NA,"Female"
64,"1997",NA,NA,"Female"
72,"1997",NA,NA,"Female"
140,"1997",NA,NA,"Female"
124,"1997",NA,NA,"Female"
756,"1997",NA,NA,"Female"
152,"1997",NA,NA,"Female"
156,"1997",NA,NA,"Female"
384,"1997",NA,NA,"Female"
120,"1997",NA,NA,"Female"
180,"1997",NA,NA,"Female"
178,"1997",NA,NA,"Female"
170,"1997",NA,NA,"Female"
174,"1997",NA,NA,"Female"
132,"1997",NA,NA,"Female"
188,"1997",NA,NA,"Female"
192,"1997",NA,NA,"Female"
531,"1997",NA,NA,"Female"
136,"1997",NA,NA,"Female"
196,"1997",NA,NA,"Female"
203,"1997",NA,NA,"Female"
276,"1997",NA,NA,"Female"
262,"1997",NA,NA,"Female"
212,"1997",NA,NA,"Female"
208,"1997",NA,NA,"Female"
214,"1997",NA,NA,"Female"
12,"1997",NA,NA,"Female"
218,"1997",NA,NA,"Female"
818,"1997",NA,NA,"Female"
232,"1997",NA,NA,"Female"
724,"1997",NA,NA,"Female"
233,"1997",NA,NA,"Female"
231,"1997",NA,NA,"Female"
246,"1997",NA,NA,"Female"
242,"1997",NA,NA,"Female"
250,"1997",NA,NA,"Female"
234,"1997",NA,NA,"Female"
583,"1997",NA,NA,"Female"
266,"1997",NA,NA,"Female"
826,"1997",NA,NA,"Female"
268,"1997",NA,NA,"Female"
288,"1997",NA,NA,"Female"
292,"1997",NA,NA,"Female"
324,"1997",NA,NA,"Female"
270,"1997",NA,NA,"Female"
624,"1997",NA,NA,"Female"
226,"1997",NA,NA,"Female"
300,"1997",NA,NA,"Female"
308,"1997",NA,NA,"Female"
304,"1997",NA,NA,"Female"
320,"1997",NA,NA,"Female"
316,"1997",NA,NA,"Female"
328,"1997",NA,NA,"Female"
344,"1997",NA,NA,"Female"
340,"1997",NA,NA,"Female"
191,"1997",NA,NA,"Female"
332,"1997",NA,NA,"Female"
348,"1997",NA,NA,"Female"
360,"1997",NA,NA,"Female"
833,"1997",NA,NA,"Female"
356,"1997",NA,NA,"Female"
372,"1997",NA,NA,"Female"
364,"1997",NA,NA,"Female"
368,"1997",NA,NA,"Female"
352,"1997",NA,NA,"Female"
376,"1997",NA,NA,"Female"
380,"1997",NA,NA,"Female"
388,"1997",NA,NA,"Female"
400,"1997",NA,NA,"Female"
392,"1997",NA,NA,"Female"
398,"1997",NA,NA,"Female"
404,"1997",NA,NA,"Female"
417,"1997",NA,NA,"Female"
116,"1997",NA,NA,"Female"
296,"1997",NA,NA,"Female"
659,"1997",NA,NA,"Female"
410,"1997",NA,NA,"Female"
414,"1997",NA,NA,"Female"
418,"1997",NA,NA,"Female"
422,"1997",NA,NA,"Female"
430,"1997",NA,NA,"Female"
434,"1997",NA,NA,"Female"
662,"1997",NA,NA,"Female"
438,"1997",NA,NA,"Female"
144,"1997",NA,NA,"Female"
426,"1997",NA,NA,"Female"
440,"1997",NA,NA,"Female"
442,"1997",NA,NA,"Female"
428,"1997",NA,NA,"Female"
446,"1997",NA,NA,"Female"
663,"1997",NA,NA,"Female"
504,"1997",NA,NA,"Female"
492,"1997",NA,NA,"Female"
498,"1997",NA,NA,"Female"
450,"1997",NA,NA,"Female"
462,"1997",NA,NA,"Female"
484,"1997",NA,NA,"Female"
584,"1997",NA,NA,"Female"
807,"1997",NA,NA,"Female"
466,"1997",NA,NA,"Female"
470,"1997",NA,NA,"Female"
104,"1997",NA,NA,"Female"
499,"1997",NA,NA,"Female"
496,"1997",NA,NA,"Female"
580,"1997",NA,NA,"Female"
508,"1997",24.9641990661621,75.0358009338379,"Female"
478,"1997",NA,NA,"Female"
480,"1997",NA,NA,"Female"
454,"1997",NA,NA,"Female"
458,"1997",NA,NA,"Female"
516,"1997",NA,NA,"Female"
540,"1997",NA,NA,"Female"
562,"1997",NA,NA,"Female"
566,"1997",NA,NA,"Female"
558,"1997",NA,NA,"Female"
528,"1997",NA,NA,"Female"
578,"1997",NA,NA,"Female"
524,"1997",NA,NA,"Female"
520,"1997",NA,NA,"Female"
554,"1997",NA,NA,"Female"
512,"1997",NA,NA,"Female"
586,"1997",NA,NA,"Female"
591,"1997",NA,NA,"Female"
604,"1997",NA,NA,"Female"
608,"1997",NA,NA,"Female"
585,"1997",NA,NA,"Female"
598,"1997",NA,NA,"Female"
616,"1997",NA,NA,"Female"
630,"1997",NA,NA,"Female"
408,"1997",NA,NA,"Female"
620,"1997",NA,NA,"Female"
600,"1997",NA,NA,"Female"
275,"1997",79.7266235351563,20.2733764648437,"Female"
258,"1997",NA,NA,"Female"
634,"1997",80.8886795043945,19.1113204956055,"Female"
642,"1997",NA,NA,"Female"
643,"1997",NA,NA,"Female"
646,"1997",NA,NA,"Female"
682,"1997",NA,NA,"Female"
729,"1997",NA,NA,"Female"
686,"1997",NA,NA,"Female"
702,"1997",NA,NA,"Female"
90,"1997",NA,NA,"Female"
694,"1997",NA,NA,"Female"
222,"1997",NA,NA,"Female"
674,"1997",NA,NA,"Female"
706,"1997",NA,NA,"Female"
688,"1997",NA,NA,"Female"
728,"1997",NA,NA,"Female"
678,"1997",NA,NA,"Female"
740,"1997",NA,NA,"Female"
703,"1997",NA,NA,"Female"
705,"1997",NA,NA,"Female"
752,"1997",NA,NA,"Female"
748,"1997",NA,NA,"Female"
534,"1997",NA,NA,"Female"
690,"1997",NA,NA,"Female"
760,"1997",NA,NA,"Female"
796,"1997",NA,NA,"Female"
148,"1997",NA,NA,"Female"
768,"1997",NA,NA,"Female"
764,"1997",NA,NA,"Female"
762,"1997",NA,NA,"Female"
795,"1997",NA,NA,"Female"
626,"1997",NA,NA,"Female"
776,"1997",NA,NA,"Female"
780,"1997",NA,NA,"Female"
788,"1997",NA,NA,"Female"
792,"1997",NA,NA,"Female"
798,"1997",NA,NA,"Female"
834,"1997",NA,NA,"Female"
800,"1997",NA,NA,"Female"
804,"1997",NA,NA,"Female"
858,"1997",NA,NA,"Female"
840,"1997",NA,NA,"Female"
860,"1997",NA,NA,"Female"
670,"1997",NA,NA,"Female"
862,"1997",NA,NA,"Female"
92,"1997",NA,NA,"Female"
850,"1997",NA,NA,"Female"
704,"1997",NA,NA,"Female"
548,"1997",NA,NA,"Female"
882,"1997",NA,NA,"Female"
887,"1997",NA,NA,"Female"
710,"1997",NA,NA,"Female"
894,"1997",NA,NA,"Female"
716,"1997",NA,NA,"Female"
533,"1998",NA,NA,"Female"
4,"1998",NA,NA,"Female"
24,"1998",NA,NA,"Female"
8,"1998",NA,NA,"Female"
20,"1998",NA,NA,"Female"
784,"1998",NA,NA,"Female"
32,"1998",NA,NA,"Female"
51,"1998",NA,NA,"Female"
16,"1998",NA,NA,"Female"
28,"1998",NA,NA,"Female"
36,"1998",NA,NA,"Female"
40,"1998",NA,NA,"Female"
31,"1998",NA,NA,"Female"
108,"1998",NA,NA,"Female"
56,"1998",NA,NA,"Female"
204,"1998",NA,NA,"Female"
854,"1998",NA,NA,"Female"
50,"1998",NA,NA,"Female"
100,"1998",NA,NA,"Female"
48,"1998",NA,NA,"Female"
44,"1998",NA,NA,"Female"
70,"1998",NA,NA,"Female"
112,"1998",NA,NA,"Female"
84,"1998",NA,NA,"Female"
60,"1998",NA,NA,"Female"
68,"1998",NA,NA,"Female"
76,"1998",NA,NA,"Female"
52,"1998",NA,NA,"Female"
96,"1998",NA,NA,"Female"
64,"1998",NA,NA,"Female"
72,"1998",NA,NA,"Female"
140,"1998",NA,NA,"Female"
124,"1998",NA,NA,"Female"
756,"1998",NA,NA,"Female"
152,"1998",NA,NA,"Female"
156,"1998",NA,NA,"Female"
384,"1998",28.4766693115234,71.5233306884766,"Female"
120,"1998",NA,NA,"Female"
180,"1998",NA,NA,"Female"
178,"1998",NA,NA,"Female"
170,"1998",NA,NA,"Female"
174,"1998",NA,NA,"Female"
132,"1998",NA,NA,"Female"
188,"1998",NA,NA,"Female"
192,"1998",NA,NA,"Female"
531,"1998",NA,NA,"Female"
136,"1998",NA,NA,"Female"
196,"1998",NA,NA,"Female"
203,"1998",NA,NA,"Female"
276,"1998",NA,NA,"Female"
262,"1998",NA,NA,"Female"
212,"1998",NA,NA,"Female"
208,"1998",NA,NA,"Female"
214,"1998",NA,NA,"Female"
12,"1998",NA,NA,"Female"
218,"1998",NA,NA,"Female"
818,"1998",NA,NA,"Female"
232,"1998",NA,NA,"Female"
724,"1998",NA,NA,"Female"
233,"1998",NA,NA,"Female"
231,"1998",NA,NA,"Female"
246,"1998",NA,NA,"Female"
242,"1998",NA,NA,"Female"
250,"1998",NA,NA,"Female"
234,"1998",NA,NA,"Female"
583,"1998",NA,NA,"Female"
266,"1998",NA,NA,"Female"
826,"1998",NA,NA,"Female"
268,"1998",NA,NA,"Female"
288,"1998",NA,NA,"Female"
292,"1998",NA,NA,"Female"
324,"1998",NA,NA,"Female"
270,"1998",NA,NA,"Female"
624,"1998",NA,NA,"Female"
226,"1998",NA,NA,"Female"
300,"1998",NA,NA,"Female"
308,"1998",NA,NA,"Female"
304,"1998",NA,NA,"Female"
320,"1998",NA,NA,"Female"
316,"1998",NA,NA,"Female"
328,"1998",NA,NA,"Female"
344,"1998",NA,NA,"Female"
340,"1998",NA,NA,"Female"
191,"1998",NA,NA,"Female"
332,"1998",NA,NA,"Female"
348,"1998",NA,NA,"Female"
360,"1998",NA,NA,"Female"
833,"1998",NA,NA,"Female"
356,"1998",NA,NA,"Female"
372,"1998",NA,NA,"Female"
364,"1998",NA,NA,"Female"
368,"1998",NA,NA,"Female"
352,"1998",NA,NA,"Female"
376,"1998",NA,NA,"Female"
380,"1998",NA,NA,"Female"
388,"1998",NA,NA,"Female"
400,"1998",NA,NA,"Female"
392,"1998",NA,NA,"Female"
398,"1998",NA,NA,"Female"
404,"1998",NA,NA,"Female"
417,"1998",NA,NA,"Female"
116,"1998",56.9925003051758,43.0074996948242,"Female"
296,"1998",NA,NA,"Female"
659,"1998",NA,NA,"Female"
410,"1998",NA,NA,"Female"
414,"1998",NA,NA,"Female"
418,"1998",NA,NA,"Female"
422,"1998",NA,NA,"Female"
430,"1998",NA,NA,"Female"
434,"1998",NA,NA,"Female"
662,"1998",NA,NA,"Female"
438,"1998",NA,NA,"Female"
144,"1998",NA,NA,"Female"
426,"1998",NA,NA,"Female"
440,"1998",NA,NA,"Female"
442,"1998",NA,NA,"Female"
428,"1998",NA,NA,"Female"
446,"1998",NA,NA,"Female"
663,"1998",NA,NA,"Female"
504,"1998",NA,NA,"Female"
492,"1998",NA,NA,"Female"
498,"1998",NA,NA,"Female"
450,"1998",NA,NA,"Female"
462,"1998",NA,NA,"Female"
484,"1998",NA,NA,"Female"
584,"1998",NA,NA,"Female"
807,"1998",NA,NA,"Female"
466,"1998",11.8934297561646,88.1065702438354,"Female"
470,"1998",NA,NA,"Female"
104,"1998",NA,NA,"Female"
499,"1998",NA,NA,"Female"
496,"1998",NA,NA,"Female"
580,"1998",NA,NA,"Female"
508,"1998",NA,NA,"Female"
478,"1998",NA,NA,"Female"
480,"1998",NA,NA,"Female"
454,"1998",53.9971199035645,46.0028800964355,"Female"
458,"1998",NA,NA,"Female"
516,"1998",NA,NA,"Female"
540,"1998",NA,NA,"Female"
562,"1998",NA,NA,"Female"
566,"1998",NA,NA,"Female"
558,"1998",NA,NA,"Female"
528,"1998",NA,NA,"Female"
578,"1998",NA,NA,"Female"
524,"1998",NA,NA,"Female"
520,"1998",NA,NA,"Female"
554,"1998",NA,NA,"Female"
512,"1998",NA,NA,"Female"
586,"1998",29.0438404083252,70.9561595916748,"Female"
591,"1998",NA,NA,"Female"
604,"1998",NA,NA,"Female"
608,"1998",NA,NA,"Female"
585,"1998",NA,NA,"Female"
598,"1998",NA,NA,"Female"
616,"1998",98.2519836425781,1.7480163574219,"Female"
630,"1998",NA,NA,"Female"
408,"1998",NA,NA,"Female"
620,"1998",NA,NA,"Female"
600,"1998",NA,NA,"Female"
275,"1998",NA,NA,"Female"
258,"1998",NA,NA,"Female"
634,"1998",NA,NA,"Female"
642,"1998",NA,NA,"Female"
643,"1998",NA,NA,"Female"
646,"1998",NA,NA,"Female"
682,"1998",NA,NA,"Female"
729,"1998",NA,NA,"Female"
686,"1998",NA,NA,"Female"
702,"1998",NA,NA,"Female"
90,"1998",NA,NA,"Female"
694,"1998",NA,NA,"Female"
222,"1998",NA,NA,"Female"
674,"1998",NA,NA,"Female"
706,"1998",NA,NA,"Female"
688,"1998",NA,NA,"Female"
728,"1998",NA,NA,"Female"
678,"1998",NA,NA,"Female"
740,"1998",NA,NA,"Female"
703,"1998",NA,NA,"Female"
705,"1998",NA,NA,"Female"
752,"1998",NA,NA,"Female"
748,"1998",NA,NA,"Female"
534,"1998",NA,NA,"Female"
690,"1998",NA,NA,"Female"
760,"1998",NA,NA,"Female"
796,"1998",NA,NA,"Female"
148,"1998",NA,NA,"Female"
768,"1998",NA,NA,"Female"
764,"1998",NA,NA,"Female"
762,"1998",NA,NA,"Female"
795,"1998",NA,NA,"Female"
626,"1998",NA,NA,"Female"
776,"1998",NA,NA,"Female"
780,"1998",NA,NA,"Female"
788,"1998",NA,NA,"Female"
792,"1998",NA,NA,"Female"
798,"1998",NA,NA,"Female"
834,"1998",NA,NA,"Female"
800,"1998",NA,NA,"Female"
804,"1998",NA,NA,"Female"
858,"1998",NA,NA,"Female"
840,"1998",NA,NA,"Female"
860,"1998",NA,NA,"Female"
670,"1998",NA,NA,"Female"
862,"1998",NA,NA,"Female"
92,"1998",NA,NA,"Female"
850,"1998",NA,NA,"Female"
704,"1998",NA,NA,"Female"
548,"1998",NA,NA,"Female"
882,"1998",NA,NA,"Female"
887,"1998",NA,NA,"Female"
710,"1998",NA,NA,"Female"
894,"1998",NA,NA,"Female"
716,"1998",NA,NA,"Female"
533,"1999",NA,NA,"Female"
4,"1999",NA,NA,"Female"
24,"1999",NA,NA,"Female"
8,"1999",NA,NA,"Female"
20,"1999",NA,NA,"Female"
784,"1999",NA,NA,"Female"
32,"1999",NA,NA,"Female"
51,"1999",NA,NA,"Female"
16,"1999",NA,NA,"Female"
28,"1999",NA,NA,"Female"
36,"1999",NA,NA,"Female"
40,"1999",NA,NA,"Female"
31,"1999",98.1747817993164,1.82521820068359,"Female"
108,"1999",NA,NA,"Female"
56,"1999",NA,NA,"Female"
204,"1999",NA,NA,"Female"
854,"1999",NA,NA,"Female"
50,"1999",NA,NA,"Female"
100,"1999",NA,NA,"Female"
48,"1999",NA,NA,"Female"
44,"1999",NA,NA,"Female"
70,"1999",NA,NA,"Female"
112,"1999",99.4197235107422,0.580276489257798,"Female"
84,"1999",NA,NA,"Female"
60,"1999",NA,NA,"Female"
68,"1999",NA,NA,"Female"
76,"1999",NA,NA,"Female"
52,"1999",NA,NA,"Female"
96,"1999",NA,NA,"Female"
64,"1999",NA,NA,"Female"
72,"1999",NA,NA,"Female"
140,"1999",NA,NA,"Female"
124,"1999",NA,NA,"Female"
756,"1999",NA,NA,"Female"
152,"1999",NA,NA,"Female"
156,"1999",NA,NA,"Female"
384,"1999",NA,NA,"Female"
120,"1999",NA,NA,"Female"
180,"1999",NA,NA,"Female"
178,"1999",NA,NA,"Female"
170,"1999",NA,NA,"Female"
174,"1999",NA,NA,"Female"
132,"1999",NA,NA,"Female"
188,"1999",NA,NA,"Female"
192,"1999",NA,NA,"Female"
531,"1999",NA,NA,"Female"
136,"1999",NA,NA,"Female"
196,"1999",NA,NA,"Female"
203,"1999",NA,NA,"Female"
276,"1999",NA,NA,"Female"
262,"1999",NA,NA,"Female"
212,"1999",NA,NA,"Female"
208,"1999",NA,NA,"Female"
214,"1999",NA,NA,"Female"
12,"1999",NA,NA,"Female"
218,"1999",NA,NA,"Female"
818,"1999",NA,NA,"Female"
232,"1999",NA,NA,"Female"
724,"1999",NA,NA,"Female"
233,"1999",NA,NA,"Female"
231,"1999",NA,NA,"Female"
246,"1999",NA,NA,"Female"
242,"1999",NA,NA,"Female"
250,"1999",NA,NA,"Female"
234,"1999",NA,NA,"Female"
583,"1999",NA,NA,"Female"
266,"1999",NA,NA,"Female"
826,"1999",NA,NA,"Female"
268,"1999",NA,NA,"Female"
288,"1999",NA,NA,"Female"
292,"1999",NA,NA,"Female"
324,"1999",NA,NA,"Female"
270,"1999",NA,NA,"Female"
624,"1999",NA,NA,"Female"
226,"1999",NA,NA,"Female"
300,"1999",NA,NA,"Female"
308,"1999",NA,NA,"Female"
304,"1999",NA,NA,"Female"
320,"1999",NA,NA,"Female"
316,"1999",NA,NA,"Female"
328,"1999",NA,NA,"Female"
344,"1999",NA,NA,"Female"
340,"1999",NA,NA,"Female"
191,"1999",NA,NA,"Female"
332,"1999",NA,NA,"Female"
348,"1999",NA,NA,"Female"
360,"1999",NA,NA,"Female"
833,"1999",NA,NA,"Female"
356,"1999",NA,NA,"Female"
372,"1999",NA,NA,"Female"
364,"1999",NA,NA,"Female"
368,"1999",NA,NA,"Female"
352,"1999",NA,NA,"Female"
376,"1999",NA,NA,"Female"
380,"1999",NA,NA,"Female"
388,"1999",85.8720779418945,14.1279220581055,"Female"
400,"1999",NA,NA,"Female"
392,"1999",NA,NA,"Female"
398,"1999",99.2899017333984,0.710098266601605,"Female"
404,"1999",NA,NA,"Female"
417,"1999",98.1306304931641,1.86936950683589,"Female"
116,"1999",NA,NA,"Female"
296,"1999",NA,NA,"Female"
659,"1999",NA,NA,"Female"
410,"1999",NA,NA,"Female"
414,"1999",NA,NA,"Female"
418,"1999",NA,NA,"Female"
422,"1999",NA,NA,"Female"
430,"1999",NA,NA,"Female"
434,"1999",NA,NA,"Female"
662,"1999",NA,NA,"Female"
438,"1999",NA,NA,"Female"
144,"1999",NA,NA,"Female"
426,"1999",NA,NA,"Female"
440,"1999",NA,NA,"Female"
442,"1999",NA,NA,"Female"
428,"1999",NA,NA,"Female"
446,"1999",NA,NA,"Female"
663,"1999",NA,NA,"Female"
504,"1999",NA,NA,"Female"
492,"1999",NA,NA,"Female"
498,"1999",NA,NA,"Female"
450,"1999",NA,NA,"Female"
462,"1999",NA,NA,"Female"
484,"1999",NA,NA,"Female"
584,"1999",NA,NA,"Female"
807,"1999",NA,NA,"Female"
466,"1999",NA,NA,"Female"
470,"1999",NA,NA,"Female"
104,"1999",NA,NA,"Female"
499,"1999",NA,NA,"Female"
496,"1999",NA,NA,"Female"
580,"1999",NA,NA,"Female"
508,"1999",NA,NA,"Female"
478,"1999",NA,NA,"Female"
480,"1999",NA,NA,"Female"
454,"1999",NA,NA,"Female"
458,"1999",NA,NA,"Female"
516,"1999",NA,NA,"Female"
540,"1999",NA,NA,"Female"
562,"1999",NA,NA,"Female"
566,"1999",NA,NA,"Female"
558,"1999",NA,NA,"Female"
528,"1999",NA,NA,"Female"
578,"1999",NA,NA,"Female"
524,"1999",NA,NA,"Female"
520,"1999",NA,NA,"Female"
554,"1999",NA,NA,"Female"
512,"1999",NA,NA,"Female"
586,"1999",NA,NA,"Female"
591,"1999",NA,NA,"Female"
604,"1999",NA,NA,"Female"
608,"1999",NA,NA,"Female"
585,"1999",NA,NA,"Female"
598,"1999",NA,NA,"Female"
616,"1999",NA,NA,"Female"
630,"1999",NA,NA,"Female"
408,"1999",NA,NA,"Female"
620,"1999",NA,NA,"Female"
600,"1999",NA,NA,"Female"
275,"1999",NA,NA,"Female"
258,"1999",NA,NA,"Female"
634,"1999",NA,NA,"Female"
642,"1999",NA,NA,"Female"
643,"1999",NA,NA,"Female"
646,"1999",NA,NA,"Female"
682,"1999",NA,NA,"Female"
729,"1999",NA,NA,"Female"
686,"1999",NA,NA,"Female"
702,"1999",NA,NA,"Female"
90,"1999",69,31,"Female"
694,"1999",NA,NA,"Female"
222,"1999",NA,NA,"Female"
674,"1999",NA,NA,"Female"
706,"1999",NA,NA,"Female"
688,"1999",NA,NA,"Female"
728,"1999",NA,NA,"Female"
678,"1999",NA,NA,"Female"
740,"1999",NA,NA,"Female"
703,"1999",NA,NA,"Female"
705,"1999",NA,NA,"Female"
752,"1999",NA,NA,"Female"
748,"1999",NA,NA,"Female"
534,"1999",NA,NA,"Female"
690,"1999",NA,NA,"Female"
760,"1999",NA,NA,"Female"
796,"1999",NA,NA,"Female"
148,"1999",NA,NA,"Female"
768,"1999",NA,NA,"Female"
764,"1999",NA,NA,"Female"
762,"1999",NA,NA,"Female"
795,"1999",NA,NA,"Female"
626,"1999",NA,NA,"Female"
776,"1999",NA,NA,"Female"
780,"1999",NA,NA,"Female"
788,"1999",NA,NA,"Female"
792,"1999",NA,NA,"Female"
798,"1999",NA,NA,"Female"
834,"1999",NA,NA,"Female"
800,"1999",NA,NA,"Female"
804,"1999",NA,NA,"Female"
858,"1999",NA,NA,"Female"
840,"1999",NA,NA,"Female"
860,"1999",NA,NA,"Female"
670,"1999",NA,NA,"Female"
862,"1999",NA,NA,"Female"
92,"1999",NA,NA,"Female"
850,"1999",NA,NA,"Female"
704,"1999",86.9200820922852,13.0799179077148,"Female"
548,"1999",NA,NA,"Female"
882,"1999",NA,NA,"Female"
887,"1999",NA,NA,"Female"
710,"1999",NA,NA,"Female"
894,"1999",59.802848815918,40.197151184082,"Female"
716,"1999",NA,NA,"Female"
533,"2000",97.07136,2.92864,"Female"
4,"2000",NA,NA,"Female"
24,"2000",NA,NA,"Female"
8,"2000",NA,NA,"Female"
20,"2000",NA,NA,"Female"
784,"2000",NA,NA,"Female"
32,"2000",NA,NA,"Female"
51,"2000",NA,NA,"Female"
16,"2000",NA,NA,"Female"
28,"2000",NA,NA,"Female"
36,"2000",NA,NA,"Female"
40,"2000",NA,NA,"Female"
31,"2000",NA,NA,"Female"
108,"2000",52.23776,47.76224,"Female"
56,"2000",NA,NA,"Female"
204,"2000",NA,NA,"Female"
854,"2000",NA,NA,"Female"
50,"2000",NA,NA,"Female"
100,"2000",NA,NA,"Female"
48,"2000",NA,NA,"Female"
44,"2000",NA,NA,"Female"
70,"2000",94.35994,5.64006000000001,"Female"
112,"2000",NA,NA,"Female"
84,"2000",NA,NA,"Female"
60,"2000",NA,NA,"Female"
68,"2000",NA,NA,"Female"
76,"2000",86.50005,13.49995,"Female"
52,"2000",NA,NA,"Female"
96,"2000",NA,NA,"Female"
64,"2000",NA,NA,"Female"
72,"2000",NA,NA,"Female"
140,"2000",35.2909,64.7091,"Female"
124,"2000",NA,NA,"Female"
756,"2000",NA,NA,"Female"
152,"2000",NA,NA,"Female"
156,"2000",86.5266,13.4734,"Female"
384,"2000",38.61451,61.38549,"Female"
120,"2000",58.72176,41.27824,"Female"
180,"2000",NA,NA,"Female"
178,"2000",NA,NA,"Female"
170,"2000",NA,NA,"Female"
174,"2000",63.45902,36.54098,"Female"
132,"2000",NA,NA,"Female"
188,"2000",95.08079,4.91921000000001,"Female"
192,"2000",NA,NA,"Female"
531,"2000",NA,NA,"Female"
136,"2000",NA,NA,"Female"
196,"2000",NA,NA,"Female"
203,"2000",NA,NA,"Female"
276,"2000",NA,NA,"Female"
262,"2000",NA,NA,"Female"
212,"2000",NA,NA,"Female"
208,"2000",NA,NA,"Female"
214,"2000",NA,NA,"Female"
12,"2000",NA,NA,"Female"
218,"2000",NA,NA,"Female"
818,"2000",NA,NA,"Female"
232,"2000",NA,NA,"Female"
724,"2000",NA,NA,"Female"
233,"2000",99.76006,0.239940000000004,"Female"
231,"2000",NA,NA,"Female"
246,"2000",NA,NA,"Female"
242,"2000",NA,NA,"Female"
250,"2000",NA,NA,"Female"
234,"2000",NA,NA,"Female"
583,"2000",NA,NA,"Female"
266,"2000",NA,NA,"Female"
826,"2000",NA,NA,"Female"
268,"2000",NA,NA,"Female"
288,"2000",49.79196,50.20804,"Female"
292,"2000",NA,NA,"Female"
324,"2000",NA,NA,"Female"
270,"2000",25.06155,74.93845,"Female"
624,"2000",27.49421,72.50579,"Female"
226,"2000",81.623,18.377,"Female"
300,"2000",NA,NA,"Female"
308,"2000",NA,NA,"Female"
304,"2000",NA,NA,"Female"
320,"2000",NA,NA,"Female"
316,"2000",NA,NA,"Female"
328,"2000",NA,NA,"Female"
344,"2000",NA,NA,"Female"
340,"2000",NA,NA,"Female"
191,"2000",NA,NA,"Female"
332,"2000",NA,NA,"Female"
348,"2000",NA,NA,"Female"
360,"2000",NA,NA,"Female"
833,"2000",NA,NA,"Female"
356,"2000",NA,NA,"Female"
372,"2000",NA,NA,"Female"
364,"2000",NA,NA,"Female"
368,"2000",64.1695,35.8305,"Female"
352,"2000",NA,NA,"Female"
376,"2000",NA,NA,"Female"
380,"2000",NA,NA,"Female"
388,"2000",NA,NA,"Female"
400,"2000",NA,NA,"Female"
392,"2000",NA,NA,"Female"
398,"2000",NA,NA,"Female"
404,"2000",77.89298,22.10702,"Female"
417,"2000",NA,NA,"Female"
116,"2000",NA,NA,"Female"
296,"2000",NA,NA,"Female"
659,"2000",NA,NA,"Female"
410,"2000",NA,NA,"Female"
414,"2000",NA,NA,"Female"
418,"2000",58.4607,41.5393,"Female"
422,"2000",NA,NA,"Female"
430,"2000",NA,NA,"Female"
434,"2000",NA,NA,"Female"
662,"2000",NA,NA,"Female"
438,"2000",NA,NA,"Female"
144,"2000",NA,NA,"Female"
426,"2000",92.04645,7.95355000000001,"Female"
440,"2000",NA,NA,"Female"
442,"2000",NA,NA,"Female"
428,"2000",99.70973,0.290270000000007,"Female"
446,"2000",NA,NA,"Female"
663,"2000",NA,NA,"Female"
504,"2000",NA,NA,"Female"
