Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Congo, Dem. Rep.",COD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1038.932432,903.1276321,1067.064117,1094.012987,1039.408453,1021.608427,1060.770998,1020.79292,1034.88126,1099.681975,1066.769743,1100.417978,1073.002229,1129.872836,1134.301886,1048.551235,965.2013048,944.9246036,869.0682107,848.7542135,844.503102,842.5717139,818.2306086,809.724642,833.5844367,816.1401587,832.2832326,831.6536919,811.9986059,777.2584897,702.1347564,619.7962444,533.5345878,444.046702,411.4935093,401.1855575,386.1128657,355.5281578,341.7778254,319.562059,289.9863199,276.1421088,276.0559456,282.6470668,292.3508371,300.5624225,306.5282607,315.2638635,324.0403128,322.4182544,334.0215726,345.2661149,357.5982959,375.2191755,397.3416705,411.0205731,407.2896431,408.9247934,418.7386231,
"Congo, Rep.",COG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1456.63455,1540.655457,1581.208061,1479.581098,1496.860406,1511.543062,1491.557752,1482.213172,1551.784307,1622.637353,1677.216099,1755.630976,1851.847835,1946.008279,2038.367974,2132.231848,2089.618631,1847.815378,1908.945989,2036.144894,2326.452379,2657.595643,3190.199096,3280.247197,3409.709444,3275.27611,2966.711369,2891.619058,2863.379164,2858.77703,2809.48066,2798.908173,2793.987337,2691.047107,2473.207421,2500.351118,2534.361601,2446.965972,2465.86682,2333.57998,2438.948937,2460.474731,2501.344689,2450.235319,2460.635305,2569.279771,2640.318294,2510.735183,2561.193776,2663.576618,2809.694957,2825.727121,2858.08611,2884.436281,3005.736912,3009.600686,2851.975419,2693.4285,2651.700719,
Colombia,COL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2337.00181,2380.323927,2432.06167,2435.473627,2508.10487,2522.068199,2577.807785,2608.919627,2688.336379,2777.651081,2876.246552,2975.12621,3130.390182,3267.121031,3379.418853,3382.190269,3464.009527,3528.280038,3742.480921,3856.96475,3926.932663,3929.271874,3881.114372,3858.128346,3903.518131,3941.494739,4086.288613,4219.699435,4304.660045,4364.537041,4462.731955,4463.633754,4554.5685,4708.383819,4889.1318,5049.932455,5062.711452,5146.511012,5089.422173,4796.058236,4857.801152,4862.501547,4908.730123,5026.242155,5219.792331,5392.190579,5684.022856,5998.788143,6121.74515,6126.995515,6326.549469,6726.834686,6926.625199,7177.465798,7441.310334,7572.365505,7626.002946,7613.726577,7691.745564,
Comoros,COM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,1401.913442,1411.272769,1458.468854,1487.16723,1506.300212,1497.845332,1482.338263,1463.039772,1458.563959,1370.943189,1398.869435,1285.057771,1354.49874,1355.384791,1247.751347,1257.127064,1207.283131,1222.595462,1206.00342,1197.919538,1294.793919,1292.748116,1291.234193,1287.357701,1281.276164,1286.613106,1289.471094,1269.005529,1288.421346,1298.007347,1315.214806,1336.433611,1346.237353,1373.36033,1369.176631,1352.343112,1365.34274,1385.56964,1401.372199,
Cabo Verde,CPV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,680.4932818,725.6576536,732.0157637,785.7513407,799.7461661,853.4115573,864.2247403,888.7793562,928.7428593,965.5579642,952.7619366,943.035125,1018.164761,1075.697837,1246.779297,1387.557238,1508.86912,1640.441235,1808.843232,1973.860388,2215.06817,2225.41211,2303.971345,2362.961073,2565.7805,2705.134635,2882.889946,3279.078357,3455.101767,3370.350236,3378.25486,3468.667055,3461.926651,3445.305377,3422.748802,3414.557984,3532.140211,3619.621022,3759.553249,
Costa Rica,CRI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2911.055356,2857.537972,2903.426093,2992.618905,2994.573301,3132.245852,3244.140729,3323.106564,3499.572488,3588.68426,3754.57418,3906.142526,4121.062214,4331.052595,4459.899795,4440.608333,4566.797549,4845.057228,5013.857572,5122.36997,5023.735699,4778.922424,4311.760597,4316.046452,4537.76595,4449.44858,4572.916069,4666.893024,4703.041173,4841.828289,4884.602531,4866.333183,5177.348246,5403.268666,5504.478222,5591.194803,5525.097212,5696.768255,5957.299932,6062.262095,6172.408361,6274.316086,6375.203852,6545.736721,6730.831394,6892.92318,7289.903923,7779.324927,8034.329922,7854.952375,8141.913127,8390.479071,8689.965168,8785.741385,8993.526002,9219.389701,9509.738189,9732.269383,9889.743515,
Caribbean small states,CSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,4547.655268,4681.659315,4900.529541,5106.928895,5281.918481,5329.845835,5677.3566,5566.248617,5314.372318,5181.524992,5180.622338,5325.969929,5577.03325,5801.082608,5871.535593,5859.929189,5863.662882,5656.888325,5647.53383,5589.254669,5618.831924,5687.612549,5781.985201,5992.740085,6007.908078,6038.179787,6109.496591,6230.668389,6339.894928,6465.86997,6630.853451,6782.708775,6936.865441,7170.631638,7392.94634,7489.760698,7709.250911,8095.732853,8358.889431,8610.846927,9135.526205,9368.624167,9427.040905,9024.068701,9074.324391,9102.493704,9152.628055,9158.272291,9139.168563,9184.577799,8974.280475,8901.067679,8959.477088,
Cuba,CUB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,2249.749109,2400.017709,2472.021473,2514.173972,2500.20812,2700.775314,2815.261493,3031.282286,3205.339382,3218.110002,3043.829242,3624.916695,3931.740492,4127.486575,4432.427704,4473.649377,4440.10355,4290.161731,4401.694538,4386.713789,4219.999652,3741.73673,3289.055344,2785.97186,2793.21945,2848.76773,3057.741685,3128.42705,3119.508198,3298.826762,3480.830892,3579.395475,3619.05531,3746.437815,3955.166666,4393.830048,4924.129609,5286.480195,5511.046965,5596.139681,5730.354775,5885.254625,6051.685746,6203.843263,6255.426161,6522.736799,6550.274373,6666.331728,6816.896809,
Curacao,CUW,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95401.70909,93542.26107,90272.27139,87440.55156,86150.46221,85459.55101,83942.55392,86932.50601,88280.87817,88390.15875,85528.67702,77238.2428,73350.78482,72662.02773,72208.19117,71943.45027,72741.43011,73740.67398,74997.18378,76285.38412,,
Cyprus,CYP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,7359.998112,8923.620315,10382.45161,11148.50498,12157.92959,12718.48798,12823.90214,13436.18081,14069.70274,15104.91703,15650.99553,16045.62073,16993.47941,18268.12387,19440.84803,20440.10168,20065.07835,21374.89357,21010.95874,21795.12995,23193.40502,23111.6748,23388.14233,24514.92313,25453.74674,26686.76727,27444.17046,28141.54538,28530.91688,29566.82064,30558.42238,31469.46024,32377.07331,32725.63362,31216.76786,31023.63833,30363.50849,28873.62128,27044.30464,26834.00086,27897.95204,29643.82795,30650.23087,31507.98697,
Czech Republic,CZE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13988.6576,12393.60008,12318.22051,12313.04032,12666.68851,13462.9868,14047.84332,13979.36297,13946.61807,14160.91237,14806.58347,15294.62929,15577.3922,16143.26364,16930.1897,18011.3867,19193.75482,20151.17812,20520.77996,19424.27306,19808.07109,20118.58781,19929.76407,19826.79194,20343.68375,21381.70308,21863.64165,22754.7526,23358.87295,
Germany,DEU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,19679.53646,20258.83317,21029.17043,21964.55156,22151.41724,22041.45002,23231.73508,24063.76505,24809.3042,25827.56025,26137.15365,26235.49273,26156.77109,26637.80305,27484.6154,28187.36502,28818.91281,29178.14045,30141.85467,31075.10075,32427.37698,33836.41786,34227.56866,33670.28974,34358.33872,34783.28962,34967.47566,35539.13204,36251.19383,36913.18516,37930.48621,38509.60691,38368.61833,38073.76067,38535.17099,38835.38237,40362.29416,41622.35583,42102.85329,39804.9213,41531.9342,43969.25928,44070.9217,44139.03243,44933.72041,45321.40295,45959.57461,46916.82418,47477.83815,
Djibouti,DJI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.26873,,,,,,,,,
Dominica,DMA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,2618.866282,2861.893425,2315.554071,2612.934139,2896.089693,3027.934392,3127.017815,3286.131049,3362.419128,3633.411933,3899.743288,4242.006897,4262.933854,4513.327759,4577.02332,4658.682428,4740.124702,4727.586538,4867.072419,5029.651602,5164.097959,5390.594141,5436.831409,5578.805304,5574.421306,5403.07671,5724.796252,5875.804975,5897.020269,6160.490086,6544.786634,7007.656472,6923.33791,6967.24523,6947.936102,6869.625697,6796.060393,7091.455439,6891.116341,7054.997651,6561.403712,6694.346371,
Denmark,DNK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,20537.54612,21695.60568,22747.28866,22712.57401,24620.45731,25542.16964,26032.37446,27256.31751,28595.25348,30288.63147,30541.9296,31241.85881,32284.27938,33403.128,32874.79324,32302.67136,34130.58206,34660.80545,35322.58081,36599.24146,36378.20798,36146.14991,37505.53047,38505.6323,40130.84378,41720.67164,43708.23865,43763.90557,43736.69486,43992.48054,44569.01306,45073.01738,45803.38995,45655.9214,47928.37509,49122.86916,50262.22777,51685.98805,52640.94555,54013.79208,55850.63077,56108.9591,56190.81125,56256.75574,57608.73723,58792.66046,60892.77158,61174.54163,60504.77698,57229.03989,58041.39844,58575.60781,58487.79355,58788.08416,59437.94732,60402.12925,61877.97648,62733.01981,63873.46401,
Dominican Republic,DOM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1323.816189,1250.651006,1416.150522,1459.6993,1509.07564,1279.629325,1407.61346,1410.958782,1372.884986,1478.698824,1699.031903,1831.84028,1967.707259,2162.787889,2233.281854,2289.693689,2383.006024,2440.778755,2433.582561,2484.561736,2621.480049,2672.893989,2659.226296,2723.103606,2699.695871,2588.245938,2625.493317,2834.000868,2838.785239,2906.766831,2695.979637,2670.183897,2914.509837,3071.877267,3095.46125,3214.743723,3349.718036,3587.957177,3768.265915,3930.44713,4051.499953,4089.700282,4211.637919,4096.117291,4143.282853,4472.713424,4818.736188,5109.483987,5207.003773,5191.141503,5555.390949,5660.518317,5745.424014,5955.17722,6301.697662,6661.866514,7026.179709,7273.355371,7697.723623,
Algeria,DZA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2481.717267,2091.399854,1638.7271,2146.904772,2214.845482,2290.617314,2121.109151,2256.489416,2429.008859,2559.279903,2708.427637,2335.752569,2895.750042,2925.066704,3058.783552,3124.367968,3291.643,3366.782007,3571.529954,3726.302969,3643.637567,3638.861284,3752.753949,3833.757207,3925.358431,3949.389304,3850.038967,3715.042876,3577.203459,3636.018998,3572.240575,3443.599411,3424.152283,3278.591779,3182.492539,3240.936162,3315.181071,3297.944351,3414.505291,3474.215313,3557.579333,3616.623037,3770.766354,3991.013362,4108.129799,4290.459984,4299.676713,4377.425591,4409.738484,4403.799997,4480.724539,4524.644811,4588.071133,4623.017322,4702.0917,4777.347657,4830.116707,4793.866702,4764.375636,
East Asia & Pacific (excluding high income),EAP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,288.8623814,256.4908231,252.7741584,260.6613338,279.5376554,299.6578663,313.5432537,302.5960796,302.5771609,326.0739585,357.7064397,371.7383272,381.101027,403.2033375,411.4660915,429.622368,436.5033069,462.8911171,496.1653939,523.290878,554.6557487,577.8609049,602.3584865,635.8391883,684.9238889,722.6250868,759.8161168,812.2650198,874.3604022,910.9036327,944.8977669,1004.601003,1097.276071,1200.717574,1311.423201,1421.025124,1529.329764,1617.476528,1627.205037,1708.540367,1818.742579,1922.757804,2055.640537,2216.336027,2394.966689,2606.806316,2865.713482,3190.397623,3434.36603,3672.172077,4002.608704,4310.687994,4601.005795,4896.650063,5189.713685,5487.98663,5795.441559,6125.612736,6469.005324,
Early-demographic dividend,EAR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1139.259787,1161.608712,1182.577779,1216.365609,1285.98411,1322.916,1343.495042,1382.631288,1445.54526,1499.123878,1589.194698,1642.940085,1715.057139,1800.163352,1869.796506,1865.846943,1957.984247,1983.294816,1955.455831,1973.039407,1960.330762,1982.511048,1934.820736,1888.909785,1879.62535,1851.533734,1861.777206,1871.480746,1895.712843,1887.213144,1951.959955,2004.179326,2043.589879,2067.67463,2086.350661,2102.313283,2175.110437,2234.477809,2235.689591,2229.078519,2287.029953,2269.554624,2266.474118,2335.732929,2451.825513,2559.901728,2674.418278,2786.795114,2838.5231,2812.866014,2941.532687,3042.060571,3125.384213,3213.794059,3296.248563,3402.549575,3517.619089,3634.908983,3735.988751,
East Asia & Pacific,EAS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1282.853948,1353.658605,1418.678786,1493.547437,1614.365538,1680.893276,1785.046769,1891.251101,2038.351505,2215.79209,2227.119897,2282.023701,2394.474338,2522.989505,2483.829285,2520.256684,2582.820918,2671.561808,2778.606781,2895.906456,2955.954853,3045.004229,3113.526644,3189.535388,3323.189755,3453.627896,3554.295919,3702.268224,3913.492561,4049.5767,4192.764537,4317.586633,4407.25137,4489.966952,4626.3489,4805.072596,4991.176675,5106.106677,5046.55559,5146.485514,5347.860184,5441.853988,5590.679024,5783.066041,6036.273765,6294.120401,6594.794654,6971.982698,7166.877144,7215.961452,7672.90556,7973.293421,8290.70316,8626.253958,8922.372958,9229.28395,9538.32225,9908.685257,10262.47975,
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6465.893732,6331.429164,5970.142163,5324.366897,5015.985429,4484.908745,4422.842664,4417.500482,4532.67646,4454.798717,4546.972254,4909.661414,5041.059652,5321.656168,5672.581482,6143.063987,6582.239883,7109.489966,7642.76997,7959.179241,7454.868985,7793.110557,8217.844587,8474.291414,8761.9577,8903.445839,8921.800109,9023.104921,9334.50237,9552.618872,
Europe & Central Asia,ECS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,11550.78802,11891.72041,12350.0363,12973.1079,13172.47896,12977.89668,13469.60503,13759.42341,14090.52413,14512.28081,14638.0294,14615.82853,14666.58312,14862.77537,15169.51089,15496.61379,15829.14947,16210.92108,16786.94569,17282.31119,17591.76563,17608.05878,17420.2156,17201.61855,17333.71953,17677.68952,17958.39581,18460.80636,18915.11661,19443.23186,20252.69652,20689.21328,21001.33555,21329.80948,21957.321,22498.71475,23321.03158,24092.49611,24244.00593,23073.04167,23587.57456,24092.9319,24065.65709,24167.07081,24490.86414,24871.98867,25234.57435,25828.39117,26283.74168,
Ecuador,ECU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2238.009442,2287.005536,2332.135219,2313.999498,2414.718843,2422.411036,2344.683855,2382.182388,2357.517025,2396.477539,2487.733278,2568.91864,2621.465487,2903.424654,3139.42257,3388.720658,3541.439666,3502.78916,3605.69079,3643.400914,3681.513472,3789.276257,3716.575461,3611.633549,3614.717412,3664.692634,3699.301137,3600.640256,3721.586722,3670.123146,3716.265702,3786.351822,3778.496069,3766.815871,3840.83194,3842.596475,3826.312622,3908.982803,3954.935436,3693.713265,3663.663784,3741.870191,3827.360221,3865.052877,4112.674443,4258.421612,4372.091869,4393.724105,4596.145182,4547.509301,4633.590358,4921.848409,5122.18009,5295.682696,5412.131646,5330.539154,5176.058803,5205.76302,5185.091461,
"Egypt, Arab Rep.",EGY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,578.3476707,591.898782,598.5224518,644.083151,699.4622549,714.8294683,731.5618627,718.6140259,689.3199214,708.0282427,730.1050241,742.5578295,748.4869576,758.0653195,753.3129071,802.7491295,889.2009411,947.4612139,1005.623151,1026.688354,1102.308491,1154.234532,1236.852343,1266.787941,1354.297602,1395.208469,1422.600461,1437.652802,1476.203101,1509.566461,1556.872141,1539.023644,1573.815657,1586.64042,1616.869571,1658.322809,1706.3525,1764.26985,1825.834299,1898.636374,1980.967846,2012.376054,2022.071536,2048.221004,2093.34633,2147.819811,2254.510459,2372.38301,2497.340222,2565.769165,2644.817039,2635.191564,2634.850052,2632.058233,2648.294169,2703.742092,2761.386198,2817.320226,2907.317585,
Euro area,EMU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,10732.65481,11334.74736,11950.93777,12559.43883,13135.62257,13672.36175,14276.43054,14932.42374,15669.07542,16660.21644,17532.88517,18098.89751,18861.42097,19899.45882,20422.93943,20165.00734,21084.33927,21647.71404,22235.14282,22995.37162,23390.03895,23420.42672,23523.71863,23800.78209,24323.58204,24838.25073,25397.69464,25971.76892,27001.61811,27989.4327,28859.70273,29479.82388,29752.31255,29436.18415,30073.10377,30721.9488,31164.62839,31932.57059,32835.75827,33725.7296,34913.74895,35549.13016,35714.45626,35769.70145,36393.08625,36815.75536,37826.63621,38758.7666,38732.23667,36868.99998,37567.0529,38283.97709,37858.95025,37635.24957,38031.26695,38713.11887,39327.1292,40262.18215,40952.82237,
Eritrea,ERI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.4289275,597.7431816,731.1892215,756.9372075,829.9418712,896.1036073,907.3365666,894.8966801,845.9790947,888.1600962,875.6433058,813.0919343,788.8556299,778.5755356,746.8417515,737.6964689,651.1331109,663.9865734,667.7441778,715.8725423,,,,,,,,
Spain,ESP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7375.702904,8172.609755,8903.769858,9673.010431,10085.78153,10600.72443,11253.03309,11597.84027,12202.33968,13158.89123,13571.91765,14032.81005,15009.80138,16001.05253,16716.47052,16626.3526,16995.08728,17298.56126,17383.4502,17238.03275,17477.86816,17331.07373,17442.06351,17664.53958,17905.28909,18254.68022,18792.33156,19783.39456,20747.18063,21714.58332,22512.761,23027.2507,23127.67602,22770.73311,23202.67272,23737.48436,24267.73618,25061.01258,26053.90537,27113.73251,28408.80677,29321.88883,29700.15588,30037.62486,30445.74886,31028.99677,31760.60254,32301.969,32072.76459,30593.60984,30502.71971,30146.99924,29235.82869,28910.75584,29398.61031,30549.79181,31449.61772,32282.90385,32949.58198,
Estonia,EST,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6738.503255,6771.096905,7205.101196,7673.118411,8773.726746,9242.004971,9177.653042,10056.43288,10725.87033,11528.27918,12478.66219,13403.03732,14759.24473,16289.42908,17603.24327,16752.28274,14361.93882,14784.38108,15932.86945,16487.32904,16768.85235,17315.14315,17623.03153,18081.52887,19097.86427,19954.13011,
Ethiopia,ETH,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,228.6428095,224.4334075,235.6080119,221.7376625,190.8334276,202.7207022,223.5528161,217.5104515,209.6289014,208.0793816,186.5202695,164.3366023,179.4042089,178.8016898,183.5479031,199.9229923,200.0265547,187.5167341,191.5718802,197.4323051,207.7527052,204.9382059,194.8730701,215.1545622,233.9441905,252.2122882,273.4921198,294.8054278,312.0338494,341.5541149,369.2024078,389.9389667,419.1838603,449.4203771,482.6390663,514.0573068,548.1174956,570.3056768,
European Union,EUU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11504.54288,12037.14544,12525.07781,13104.22975,13729.26869,14194.05141,14671.72885,15242.22947,15967.37758,16779.22078,17529.38848,18069.60405,18794.99772,19814.78727,20132.69413,19858.69954,20661.41518,21140.0415,21721.87889,22454.98309,22683.84544,22663.48105,22810.88047,23167.38252,23680.86604,24241.72007,24818.83677,25470.99172,26506.43484,27399.94365,28122.78816,28481.16616,28687.47484,28530.91357,29250.66151,29985.34351,30525.27123,31354.40623,32286.53985,33209.63967,34443.63321,35189.68336,35563.64215,35886.31575,36670.40709,37313.36866,38452.75897,39492.28681,39568.82506,37771.85243,32931.04194,33594.70873,33295.19645,33194.28093,33636.21274,34352.55995,34986.45055,35887.33626,36596.83116,
Fragile and conflict affected situations,FCS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.460526,1043.183943,1157.45602,921.637854,949.0282582,980.9137374,983.314321,991.6718729,1035.250967,1087.862824,1186.153104,1239.085313,1231.88431,1235.619859,1197.380115,1111.927732,1236.160209,1285.546508,1340.457714,1379.580566,1421.309015,1452.224547,1511.929264,1396.80295,1533.47894,1555.944805,1537.429957,1536.88771,1591.972292,1600.862193,1597.229531,
Finland,FIN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,12179.39301,13013.4336,13310.66674,13651.08337,14286.52121,14994.04533,15292.40389,15539.68647,15826.39465,17354.73442,18349.78249,18758.58325,20089.72113,21371.03932,21947.51421,22244.68897,22254.10996,22245.09569,22828.94634,24392.38554,25627.05841,25842.47417,26486.66175,27140.7095,27860.97053,28720.59359,29405.44939,30361.37809,31842.00123,33330.36968,33396.19729,31250.53592,30043.36348,29692.35676,30727.86406,31901.8429,32963.47175,34947.37525,36756.74424,38277.61067,40403.5496,41363.69301,41967.96758,42706.92115,44283.16252,45358.56165,47004.61582,49285.27206,49440.96818,45231.96174,46459.97325,47423.21042,46538.57743,45906.79934,45550.49814,45655.22325,46720.56375,48033.28715,48749.08311,
Fiji,FJI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1773.777387,1774.095413,1775.230621,1824.808956,1853.283182,1751.058631,1705.34918,1887.184378,1991.845523,2000.405783,2207.486439,2310.414501,2432.077462,2659.186407,2673.93975,2635.853796,2657.595478,2763.981894,2764.261549,3041.29017,2927.888838,3038.078575,2782.676852,2605.357209,2763.608813,2594.289673,2768.645312,2574.236749,2594.716825,2781.32637,2926.572538,2821.11619,2956.745625,2977.751027,3086.098158,3123.207406,3235.728509,3131.20993,3142.497964,3392.976318,3315.954492,3370.143653,3472.305742,3503.509182,3681.147908,3690.023765,3729.934347,3661.408756,3659.092104,3573.39255,3652.527437,3735.558315,3781.184542,3957.728169,4175.424039,4359.22016,4449.306188,4663.664276,4795.194499,
France,FRA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,12743.9251,13203.32086,13911.25505,14572.27695,15337.07682,15893.04974,16557.48112,17219.86626,17852.72455,18978.68797,19984.5896,20880.89334,21648.55226,22842.67364,23654.18455,23279.80603,24164.72539,24888.17632,25772.30346,26577.74794,26877.72339,27033.33438,27567.07914,27757.28985,28020.46188,28315.83051,28814.17425,29383.96012,30604.40403,31761.24752,32524.05876,32683.34771,33041.36211,32691.68433,33338.33907,33917.92621,34275.60541,34952.52162,36073.63658,37116.4108,38309.44274,38786.0858,38942.28122,38985.53586,39794.63551,40152.69287,40850.35554,41582.79972,41456.48343,40058.67976,40638.334,41329.03537,41258.27473,41282.99081,41478.24697,41765.24403,42054.53126,43001.59129,43663.58492,
Faroe Islands,FRO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48530.23385,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.369466,2295.071218,2302.24393,2330.916464,2361.767592,2473.760949,2506.448328,2644.602168,2577.995814,2720.369197,2614.539832,2452.474604,2528.72261,2573.634653,2707.561753,2772.162113,2791.050262,2838.349167,2758.04487,2827.512853,2845.545328,2818.088228,2774.145383,2819.939585,2885.44589,2961.936681,2877.272815,2734.243142,2633.409075,2718.461812,2710.082069,2751.712654,2728.624855,
Gabon,GAB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4362.136007,4958.073718,5270.228301,5523.331525,5694.409548,6071.024617,6230.794204,6359.027938,6383.679218,6757.766173,7198.883965,7788.076221,8513.79133,9211.798032,12609.95326,14732.85901,19562.58675,16725.60009,12412.80976,12177.65325,12186.95694,12492.01386,11800.29334,12142.11451,12712.49181,12085.77364,11665.11833,9401.572898,10318.73455,10894.42931,11148.97168,11511.65077,10857.75883,10988.16787,11099.95754,11354.65802,11470.15603,11826.74558,11937.63662,10608.44355,10160.34445,10132.76583,9869.717759,9849.63882,9669.638475,9665.996803,9134.559689,9404.4083,8818.023912,8545.946053,8840.730664,9127.709968,9249.85821,9409.040682,9467.363786,9512.009052,9419.856712,9203.993561,9042.459867,
United Kingdom,GBR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,13934.02983,14198.67356,14233.95994,14816.48031,15535.02699,15766.19572,15926.16985,16282.02616,17084.57974,17341.04884,17740.11717,18281.72373,19003.65171,20201.45246,19691.38986,19401.34709,19970.7038,20465.29687,21324.15043,22102.19376,21628.09401,21453.8452,21892.98687,22809.49966,23291.82472,24214.03445,24916.70563,26181.73909,27627.92919,28263.95083,28387.9244,27992.39268,28020.37333,28659.47297,29700.03894,30679.53699,31363.96514,32489.20778,33575.40829,34610.86105,35672.91197,36592.80907,37285.17788,38331.60568,39018.95104,39984.16744,40798.0653,41465.5455,41024.81106,38986.14451,39435.8399,39731.42145,40039.64682,40623.38945,41369.79848,42008.98523,42510.16106,43010.70634,43324.59297,
Georgia,GEO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,1872.967281,1991.207491,2095.007337,2168.607983,2251.065973,2498.122362,2533.346966,2579.009656,2722.120875,2936.285125,3129.826822,3296.811119,3500.237353,3738.385053,3984.470826,4131.836358,4313.944155,4363.190906,4511.070523,4715.446214,4905.274751,4464.425693,4484.485449,4686.985983,4338.337635,3697.775258,2897.092461,1583.982203,1111.301487,1011.173305,1077.190445,1242.110429,1417.514107,1498.139043,1573.159649,1633.539102,1738.802888,1850.511649,2069.081397,2202.571798,2429.172475,2673.148285,3025.141811,3107.733725,3020.998722,3233.295943,3500.527493,3752.096369,3898.888766,4068.52909,4183.990764,4302.751967,4508.680485,4721.302887,
Ghana,GHA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1055.987884,1058.224014,1066.862716,1079.057526,1070.012521,1054.529317,983.9510601,990.3434887,971.4252494,1005.809888,1076.386605,1102.525462,1045.233609,1045.488101,1087.847614,930.0168654,878.4294256,881.442147,938.5640846,896.7497412,880.5414377,827.8192254,748.825354,693.4641137,730.8340976,745.337782,761.3836385,775.0952996,795.5304565,812.321905,815.5073414,834.0730702,841.7453598,857.7243773,861.6922057,873.2750451,890.0092418,904.2372635,923.6262712,940.9334409,952.1374747,966.261867,985.3332569,1011.397621,1041.826227,1075.865772,1115.849718,1134.697635,1206.990406,1233.677561,1298.436952,1445.360889,1542.685183,1617.466754,1626.622783,1624.769623,1643.448744,1738.251931,1807.063539,
Gibraltar,GIB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
